SiteID,Date,Time,Date.Time,Water.Temp.C,Air.Temp.C,Water.BP.psi,Air.BP.psi,Water.Level.ft,Discrete.Water.Temp.C,Discrete.Air.Temp.C,Discrete.Water.Level.ft,Flag.Date.Time,Flag.Water.Temp.C,Flag.Air.Temp.C,Flag.Water.BP.psi,Flag.Air.BP.psi,Flag.Water.Level.ft,Flag.Discrete.Water.Temp.C,Flag.Discrete.Air.Temp.C,Flag.Discrete.Water.Level.ft,Month,Day,Year,Flag.Gross.Water.Temp.C,Flag.Spike.Water.Temp.C,Flag.RoC.Water.Temp.C,Flag.Flat.Water.Temp.C,Flag.Gross.Air.Temp.C,Flag.Spike.Air.Temp.C,Flag.RoC.Air.Temp.C,Flag.Flat.Air.Temp.C,Flag.Gross.Water.BP.psi,Flag.Spike.Water.BP.psi,Flag.RoC.Water.BP.psi,Flag.Flat.Water.BP.psi,Flag.Gross.Air.BP.psi,Flag.Spike.Air.BP.psi,Flag.RoC.Air.BP.psi,Flag.Flat.Air.BP.psi,Flag.Gross.Water.Level.ft,Flag.Spike.Water.Level.ft,Flag.RoC.Water.Level.ft,Flag.Flat.Water.Level.ft,Comment.MOD.Date.Time,RAW.Date.Time,Comment.MOD.Water.Temp.C,RAW.Water.Temp.C,Comment.MOD.Air.Temp.C,RAW.Air.Temp.C,Comment.MOD.Water.BP.psi,RAW.Water.BP.psi,Comment.MOD.Air.BP.psi,RAW.Air.BP.psi,Comment.MOD.Water.Level.ft,RAW.Water.Level.ft,Comment.MOD.Discrete.Water.Temp.C,RAW.Discrete.Water.Temp.C,Comment.MOD.Discrete.Air.Temp.C,RAW.Discrete.Air.Temp.C,Comment.MOD.Discrete.Water.Level.ft,RAW.Discrete.Water.Level.ft
ECO66G12,2013-07-10,06:30:00,2013-07-10 06:30:00,19.282,20.424,14.6564,14.2356,0.945,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 06:30:00,,19.282,,20.424,,14.6564,,14.2356,,0.945,,NA,,NA,,NA
ECO66G12,2013-07-10,07:00:00,2013-07-10 07:00:00,19.282,20.234,14.654,14.2346,0.942,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 07:00:00,,19.282,,20.234,,14.654,,14.2346,,0.942,,NA,,NA,,NA
ECO66G12,2013-07-10,07:30:00,2013-07-10 07:30:00,19.282,20.138,14.6564,14.2363,0.943,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 07:30:00,,19.282,,20.138,,14.6564,,14.2363,,0.943,,NA,,NA,,NA
ECO66G12,2013-07-10,08:00:00,2013-07-10 08:00:00,19.187,20.138,14.6582,14.2363,0.948,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 08:00:00,,19.187,,20.138,,14.6582,,14.2363,,0.948,,NA,,NA,,NA
ECO66G12,2013-07-10,08:30:00,2013-07-10 08:30:00,19.187,20.234,14.6536,14.2346,0.941,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 08:30:00,,19.187,,20.234,,14.6536,,14.2346,,0.941,,NA,,NA,,NA
ECO66G12,2013-07-10,09:00:00,2013-07-10 09:00:00,19.187,20.424,14.6491,14.2333,0.933,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 09:00:00,,19.187,,20.424,,14.6491,,14.2333,,0.933,,NA,,NA,,NA
ECO66G12,2013-07-10,09:30:00,2013-07-10 09:30:00,19.282,20.71,14.6471,14.2326,0.93,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 09:30:00,,19.282,,20.71,,14.6471,,14.2326,,0.93,,NA,,NA,,NA
ECO66G12,2013-07-10,10:00:00,2013-07-10 10:00:00,19.282,21.282,14.6471,14.2336,0.928,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 10:00:00,,19.282,,21.282,,14.6471,,14.2336,,0.928,,NA,,NA,,NA
ECO66G12,2013-07-10,10:30:00,2013-07-10 10:30:00,19.377,22.238,14.6475,14.2366,0.922,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 10:30:00,,19.377,,22.238,,14.6475,,14.2366,,0.922,,NA,,NA,,NA
ECO66G12,2013-07-10,11:00:00,2013-07-10 11:00:00,19.472,22.812,14.6501,14.2376,0.926,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 11:00:00,,19.472,,22.812,,14.6501,,14.2376,,0.926,,NA,,NA,,NA
ECO66G12,2013-07-10,11:30:00,2013-07-10 11:30:00,19.567,23.581,14.6436,14.2352,0.916,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 11:30:00,,19.567,,23.581,,14.6436,,14.2352,,0.916,,NA,,NA,,NA
ECO66G12,2013-07-10,12:00:00,2013-07-10 12:00:00,19.758,24.062,14.6398,14.2288,0.923,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 12:00:00,,19.758,,24.062,,14.6398,,14.2288,,0.923,,NA,,NA,,NA
ECO66G12,2013-07-10,12:30:00,2013-07-10 12:30:00,20.043,24.641,14.6295,14.2207,0.918,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 12:30:00,,20.043,,24.641,,14.6295,,14.2207,,0.918,,NA,,NA,,NA
ECO66G12,2013-07-10,13:00:00,2013-07-10 13:00:00,20.329,25.125,14.6214,14.2166,0.908,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 13:00:00,,20.329,,25.125,,14.6214,,14.2166,,0.908,,NA,,NA,,NA
ECO66G12,2013-07-10,13:30:00,2013-07-10 13:30:00,20.615,25.708,14.6157,14.2086,0.914,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 13:30:00,,20.615,,25.708,,14.6157,,14.2086,,0.914,,NA,,NA,,NA
ECO66G12,2013-07-10,14:00:00,2013-07-10 14:00:00,20.901,26.39,14.6169,14.2124,0.908,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 14:00:00,,20.901,,26.39,,14.6169,,14.2124,,0.908,,NA,,NA,,NA
ECO66G12,2013-07-10,14:30:00,2013-07-10 14:30:00,21.091,26.39,14.6062,14.2011,0.909,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 14:30:00,,21.091,,26.39,,14.6062,,14.2011,,0.909,,NA,,NA,,NA
ECO66G12,2013-07-10,15:00:00,2013-07-10 15:00:00,21.378,26.781,14.6027,14.1966,0.911,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 15:00:00,,21.378,,26.781,,14.6027,,14.1966,,0.911,,NA,,NA,,NA
ECO66G12,2013-07-10,15:30:00,2013-07-10 15:30:00,21.378,26.683,14.5959,14.196,0.897,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 15:30:00,,21.378,,26.683,,14.5959,,14.196,,0.897,,NA,,NA,,NA
ECO66G12,2013-07-10,16:00:00,2013-07-10 16:00:00,21.378,24.062,14.6601,14.2105,1.012,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 16:00:00,,21.378,,24.062,,14.6601,,14.2105,,1.012,,NA,,NA,,NA
ECO66G12,2013-07-10,16:30:00,2013-07-10 16:30:00,21.187,22.238,14.6777,14.1912,1.097,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 16:30:00,,21.187,,22.238,,14.6777,,14.1912,,1.097,,NA,,NA,,NA
ECO66G12,2013-07-10,17:00:00,2013-07-10 17:00:00,20.996,21.855,14.7228,14.189,1.206,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 17:00:00,,20.996,,21.855,,14.7228,,14.189,,1.206,,NA,,NA,,NA
ECO66G12,2013-07-10,17:30:00,2013-07-10 17:30:00,20.71,21.855,14.8365,14.1869,1.474,NA,NA,NA,,P,P,S,P,S,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,S,P,P,P,P,P,P,P,S,P,,2013-07-10 17:30:00,,20.71,,21.855,,14.8365,,14.1869,,1.474,,NA,,NA,,NA
ECO66G12,2013-07-10,18:00:00,2013-07-10 18:00:00,20.519,21.951,14.8565,14.1828,1.53,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 18:00:00,,20.519,,21.951,,14.8565,,14.1828,,1.53,,NA,,NA,,NA
ECO66G12,2013-07-10,18:30:00,2013-07-10 18:30:00,20.424,22.046,14.8698,14.1742,1.58,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 18:30:00,,20.424,,22.046,,14.8698,,14.1742,,1.58,,NA,,NA,,NA
ECO66G12,2013-07-10,19:00:00,2013-07-10 19:00:00,20.234,22.046,14.8829,14.1766,1.605,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 19:00:00,,20.234,,22.046,,14.8829,,14.1766,,1.605,,NA,,NA,,NA
ECO66G12,2013-07-10,19:30:00,2013-07-10 19:30:00,20.138,22.238,14.8894,14.1844,1.602,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 19:30:00,,20.138,,22.238,,14.8894,,14.1844,,1.602,,NA,,NA,,NA
ECO66G12,2013-07-10,20:00:00,2013-07-10 20:00:00,19.948,22.142,14.8932,14.1975,1.58,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 20:00:00,,19.948,,22.142,,14.8932,,14.1975,,1.58,,NA,,NA,,NA
ECO66G12,2013-07-10,20:30:00,2013-07-10 20:30:00,19.758,22.046,14.8832,14.1924,1.569,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 20:30:00,,19.758,,22.046,,14.8832,,14.1924,,1.569,,NA,,NA,,NA
ECO66G12,2013-07-10,21:00:00,2013-07-10 21:00:00,19.662,21.664,14.8806,14.1902,1.568,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 21:00:00,,19.662,,21.664,,14.8806,,14.1902,,1.568,,NA,,NA,,NA
ECO66G12,2013-07-10,21:30:00,2013-07-10 21:30:00,19.567,21.473,14.8757,14.1869,1.564,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 21:30:00,,19.567,,21.473,,14.8757,,14.1869,,1.564,,NA,,NA,,NA
ECO66G12,2013-07-10,22:00:00,2013-07-10 22:00:00,19.377,21.282,14.868,14.1859,1.549,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 22:00:00,,19.377,,21.282,,14.868,,14.1859,,1.549,,NA,,NA,,NA
ECO66G12,2013-07-10,22:30:00,2013-07-10 22:30:00,19.282,21.091,14.8446,14.1825,1.502,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 22:30:00,,19.282,,21.091,,14.8446,,14.1825,,1.502,,NA,,NA,,NA
ECO66G12,2013-07-10,23:00:00,2013-07-10 23:00:00,19.187,20.996,14.858,14.1843,1.529,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 23:00:00,,19.187,,20.996,,14.858,,14.1843,,1.529,,NA,,NA,,NA
ECO66G12,2013-07-10,23:30:00,2013-07-10 23:30:00,19.187,20.996,14.8696,14.1911,1.54,NA,NA,NA,,P,P,P,P,P,,,,7,10,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-10 23:30:00,,19.187,,20.996,,14.8696,,14.1911,,1.54,,NA,,NA,,NA
ECO66G12,2013-07-11,00:00:00,2013-07-11 00:00:00,19.092,20.996,14.8691,14.1934,1.534,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 00:00:00,,19.092,,20.996,,14.8691,,14.1934,,1.534,,NA,,NA,,NA
ECO66G12,2013-07-11,00:30:00,2013-07-11 00:30:00,19.092,20.901,14.8668,14.1951,1.525,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 00:30:00,,19.092,,20.901,,14.8668,,14.1951,,1.525,,NA,,NA,,NA
ECO66G12,2013-07-11,01:00:00,2013-07-11 01:00:00,18.996,20.805,14.8549,14.1901,1.509,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 01:00:00,,18.996,,20.805,,14.8549,,14.1901,,1.509,,NA,,NA,,NA
ECO66G12,2013-07-11,01:30:00,2013-07-11 01:30:00,18.996,20.805,14.8481,14.1854,1.504,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 01:30:00,,18.996,,20.805,,14.8481,,14.1854,,1.504,,NA,,NA,,NA
ECO66G12,2013-07-11,02:00:00,2013-07-11 02:00:00,18.901,20.71,14.8523,14.1895,1.504,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 02:00:00,,18.901,,20.71,,14.8523,,14.1895,,1.504,,NA,,NA,,NA
ECO66G12,2013-07-11,02:30:00,2013-07-11 02:30:00,18.901,20.615,14.8453,14.1912,1.484,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 02:30:00,,18.901,,20.615,,14.8453,,14.1912,,1.484,,NA,,NA,,NA
ECO66G12,2013-07-11,03:00:00,2013-07-11 03:00:00,18.806,20.519,14.8497,14.1885,1.5,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 03:00:00,,18.806,,20.519,,14.8497,,14.1885,,1.5,,NA,,NA,,NA
ECO66G12,2013-07-11,03:30:00,2013-07-11 03:30:00,18.806,20.424,14.8313,14.1834,1.47,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 03:30:00,,18.806,,20.424,,14.8313,,14.1834,,1.47,,NA,,NA,,NA
ECO66G12,2013-07-11,04:00:00,2013-07-11 04:00:00,18.806,20.329,14.8359,14.176,1.497,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 04:00:00,,18.806,,20.329,,14.8359,,14.176,,1.497,,NA,,NA,,NA
ECO66G12,2013-07-11,04:30:00,2013-07-11 04:30:00,18.711,20.329,14.8355,14.1715,1.507,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 04:30:00,,18.711,,20.329,,14.8355,,14.1715,,1.507,,NA,,NA,,NA
ECO66G12,2013-07-11,05:00:00,2013-07-11 05:00:00,18.711,20.234,14.8308,14.1664,1.508,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 05:00:00,,18.711,,20.234,,14.8308,,14.1664,,1.508,,NA,,NA,,NA
ECO66G12,2013-07-11,05:30:00,2013-07-11 05:30:00,18.711,20.043,14.8446,14.1722,1.526,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 05:30:00,,18.711,,20.043,,14.8446,,14.1722,,1.526,,NA,,NA,,NA
ECO66G12,2013-07-11,06:00:00,2013-07-11 06:00:00,18.616,20.043,14.8282,14.1699,1.494,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 06:00:00,,18.616,,20.043,,14.8282,,14.1699,,1.494,,NA,,NA,,NA
ECO66G12,2013-07-11,06:30:00,2013-07-11 06:30:00,18.616,20.043,14.8282,14.1722,1.488,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 06:30:00,,18.616,,20.043,,14.8282,,14.1722,,1.488,,NA,,NA,,NA
ECO66G12,2013-07-11,07:00:00,2013-07-11 07:00:00,18.616,19.948,14.8443,14.1808,1.506,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 07:00:00,,18.616,,19.948,,14.8443,,14.1808,,1.506,,NA,,NA,,NA
ECO66G12,2013-07-11,07:30:00,2013-07-11 07:30:00,18.521,19.948,14.8485,14.1808,1.515,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 07:30:00,,18.521,,19.948,,14.8485,,14.1808,,1.515,,NA,,NA,,NA
ECO66G12,2013-07-11,08:00:00,2013-07-11 08:00:00,18.521,19.948,14.8394,14.1808,1.494,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 08:00:00,,18.521,,19.948,,14.8394,,14.1808,,1.494,,NA,,NA,,NA
ECO66G12,2013-07-11,08:30:00,2013-07-11 08:30:00,18.521,20.043,14.8347,14.1812,1.482,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 08:30:00,,18.521,,20.043,,14.8347,,14.1812,,1.482,,NA,,NA,,NA
ECO66G12,2013-07-11,09:00:00,2013-07-11 09:00:00,18.521,20.234,14.8485,14.1869,1.501,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 09:00:00,,18.521,,20.234,,14.8485,,14.1869,,1.501,,NA,,NA,,NA
ECO66G12,2013-07-11,09:30:00,2013-07-11 09:30:00,18.521,20.329,14.8508,14.1896,1.5,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 09:30:00,,18.521,,20.329,,14.8508,,14.1896,,1.5,,NA,,NA,,NA
ECO66G12,2013-07-11,10:00:00,2013-07-11 10:00:00,18.521,20.996,14.8485,14.1911,1.492,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 10:00:00,,18.521,,20.996,,14.8485,,14.1911,,1.492,,NA,,NA,,NA
ECO66G12,2013-07-11,10:30:00,2013-07-11 10:30:00,18.521,21.187,14.8394,14.1899,1.473,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 10:30:00,,18.521,,21.187,,14.8394,,14.1899,,1.473,,NA,,NA,,NA
ECO66G12,2013-07-11,11:00:00,2013-07-11 11:00:00,18.616,21.569,14.8443,14.1898,1.485,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 11:00:00,,18.616,,21.569,,14.8443,,14.1898,,1.485,,NA,,NA,,NA
ECO66G12,2013-07-11,11:30:00,2013-07-11 11:30:00,18.616,21.473,14.842,14.1915,1.475,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 11:30:00,,18.616,,21.473,,14.842,,14.1915,,1.475,,NA,,NA,,NA
ECO66G12,2013-07-11,12:00:00,2013-07-11 12:00:00,18.616,21.76,14.842,14.1908,1.477,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 12:00:00,,18.616,,21.76,,14.842,,14.1908,,1.477,,NA,,NA,,NA
ECO66G12,2013-07-11,12:30:00,2013-07-11 12:30:00,18.711,22.238,14.8332,14.1867,1.466,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 12:30:00,,18.711,,22.238,,14.8332,,14.1867,,1.466,,NA,,NA,,NA
ECO66G12,2013-07-11,13:00:00,2013-07-11 13:00:00,18.711,22.333,14.8355,14.185,1.476,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 13:00:00,,18.711,,22.333,,14.8355,,14.185,,1.476,,NA,,NA,,NA
ECO66G12,2013-07-11,13:30:00,2013-07-11 13:30:00,18.806,22.525,14.8128,14.1792,1.437,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 13:30:00,,18.806,,22.525,,14.8128,,14.1792,,1.437,,NA,,NA,,NA
ECO66G12,2013-07-11,14:00:00,2013-07-11 14:00:00,18.901,22.621,14.8178,14.1774,1.452,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 14:00:00,,18.901,,22.621,,14.8178,,14.1774,,1.452,,NA,,NA,,NA
ECO66G12,2013-07-11,14:30:00,2013-07-11 14:30:00,18.996,22.908,14.8159,14.1745,1.454,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 14:30:00,,18.996,,22.908,,14.8159,,14.1745,,1.454,,NA,,NA,,NA
ECO66G12,2013-07-11,15:00:00,2013-07-11 15:00:00,19.187,23.388,14.7983,14.1727,1.418,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 15:00:00,,19.187,,23.388,,14.7983,,14.1727,,1.418,,NA,,NA,,NA
ECO66G12,2013-07-11,15:30:00,2013-07-11 15:30:00,19.282,23.388,14.8033,14.1682,1.44,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 15:30:00,,19.282,,23.388,,14.8033,,14.1682,,1.44,,NA,,NA,,NA
ECO66G12,2013-07-11,16:00:00,2013-07-11 16:00:00,19.282,23.677,14.7941,14.1629,1.431,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 16:00:00,,19.282,,23.677,,14.7941,,14.1629,,1.431,,NA,,NA,,NA
ECO66G12,2013-07-11,16:30:00,2013-07-11 16:30:00,19.282,23.869,14.7757,14.1573,1.402,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 16:30:00,,19.282,,23.869,,14.7757,,14.1573,,1.402,,NA,,NA,,NA
ECO66G12,2013-07-11,17:00:00,2013-07-11 17:00:00,19.377,23.677,14.7646,14.1539,1.384,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 17:00:00,,19.377,,23.677,,14.7646,,14.1539,,1.384,,NA,,NA,,NA
ECO66G12,2013-07-11,17:30:00,2013-07-11 17:30:00,19.377,23.869,14.7508,14.1505,1.36,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 17:30:00,,19.377,,23.869,,14.7508,,14.1505,,1.36,,NA,,NA,,NA
ECO66G12,2013-07-11,18:00:00,2013-07-11 18:00:00,19.472,23.869,14.7512,14.1481,1.366,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 18:00:00,,19.472,,23.869,,14.7512,,14.1481,,1.366,,NA,,NA,,NA
ECO66G12,2013-07-11,18:30:00,2013-07-11 18:30:00,19.472,23.677,14.7489,14.1471,1.363,NA,NA,NA,,P,P,P,P,P,,,,7,11,2013,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2013-07-11 18:30:00,,19.472,,23.677,,14.7489,,14.1471,,1.363,,NA,,NA,,NA
